datetime;value
07/10/2016 12:49:13;0
07/10/2016 12:49:14;0
07/10/2016 12:49:15;0
07/10/2016 12:49:16;0
07/10/2016 12:49:17;0
07/10/2016 12:49:18;0
07/10/2016 12:49:19;0
07/10/2016 12:49:20;0.003137689184201
07/10/2016 12:49:21;0.008674787744555
07/10/2016 12:49:22;0.013104466592839
07/10/2016 12:49:23;0.012273901808786
07/10/2016 12:49:24;0.015411590992986
07/10/2016 12:49:25;0.014396456256921
07/10/2016 12:49:26;0.014857881136951
07/10/2016 12:49:27;0.013473606496862
07/10/2016 12:49:28;0.023163528977483
07/10/2016 12:49:29;0.022517534145441
07/10/2016 12:49:30;0.018456995201181
07/10/2016 12:49:31;0.017441860465116
07/10/2016 12:49:32;0.016149870801034
07/10/2016 12:49:33;0.016703580657069
07/10/2016 12:49:34;0.017257290513105
07/10/2016 12:49:35;0.017257290513105
07/10/2016 12:49:36;0.01781100036914
07/10/2016 12:49:37;0.014304171280916
07/10/2016 12:49:38;0.019010705057217
07/10/2016 12:49:39;0.018364710225175
07/10/2016 12:49:40;0.019472129937246
07/10/2016 12:49:41;0.021779254337394
07/10/2016 12:49:42;0.022517534145441
07/10/2016 12:49:43;0.01984126984127
07/10/2016 12:49:44;0.023532668881506
07/10/2016 12:49:45;0.022240679217423
07/10/2016 12:49:46;0.022148394241418
07/10/2016 12:49:47;0.023163528977483
07/10/2016 12:49:48;0.015873015873016
07/10/2016 12:49:49;0.020210409745294
07/10/2016 12:49:50;0.025101513473607
07/10/2016 12:49:51;0.028700627537837
07/10/2016 12:49:52;0.023348098929494
07/10/2016 12:49:53;0.021225544481359
07/10/2016 12:49:54;0.02547065337763
07/10/2016 12:49:55;0.024270948689553
07/10/2016 12:49:56;0.027224067921742
07/10/2016 12:49:57;0.01984126984127
07/10/2016 12:49:58;0.032392026578073
07/10/2016 12:49:59;0.028977482465855
07/10/2016 12:50:00;0.026024363233666
07/10/2016 12:50:01;0.030638612033961
07/10/2016 12:50:02;0.026947212993725
07/10/2016 12:50:03;0.026762643041713
07/10/2016 12:50:04;0.018087855297158
07/10/2016 12:50:05;0.030177187153931
07/10/2016 12:50:06;0.030084902177926
07/10/2016 12:50:07;0.029438907345884
07/10/2016 12:50:08;0.020118124769288
07/10/2016 12:50:09;0.025562938353636
07/10/2016 12:50:10;0.022332964193429
07/10/2016 12:50:11;0.020210409745294
07/10/2016 12:50:12;0.021594684385382
07/10/2016 12:50:13;0.0218715393134
07/10/2016 12:50:14;0.032115171650055
07/10/2016 12:50:15;0.028239202657807
07/10/2016 12:50:16;0.042358803986711
07/10/2016 12:50:17;0.038759689922481
07/10/2016 12:50:18;0.034422296050203
07/10/2016 12:50:19;0.034606866002215
07/10/2016 12:50:20;0.019472129937246
07/10/2016 12:50:21;0.032668881506091
07/10/2016 12:50:22;0.028516057585825
07/10/2016 12:50:23;0.031376891842008
07/10/2016 12:50:24;0.037375415282392
07/10/2016 12:50:25;0.037283130306386
07/10/2016 12:50:26;0.028608342561831
07/10/2016 12:50:27;0.03156146179402
07/10/2016 12:50:28;0.034237726098191
07/10/2016 12:50:29;0.03110003691399
07/10/2016 12:50:30;0.039590254706534
07/10/2016 12:50:31;0.039128829826504
07/10/2016 12:50:32;0.04125138427464
07/10/2016 12:50:33;0.029346622369878
07/10/2016 12:50:34;0.046050203026947
07/10/2016 12:50:35;0.046234772978959
07/10/2016 12:50:36;0.039405684754522
07/10/2016 12:50:37;0.031007751937985
07/10/2016 12:50:38;0.050110741971207
07/10/2016 12:50:39;0.040882244370617
07/10/2016 12:50:40;0.047157622739018
07/10/2016 12:50:41;0.038390550018457
07/10/2016 12:50:42;0.040051679586563
07/10/2016 12:50:43;0.034237726098191
07/10/2016 12:50:44;0.040882244370617
07/10/2016 12:50:45;0.044942783314876
07/10/2016 12:50:46;0.041159099298634
07/10/2016 12:50:47;0.039036544850498
07/10/2016 12:50:48;0.033776301218162
07/10/2016 12:50:49;0.045496493170912
07/10/2016 12:50:50;0.047988187523071
07/10/2016 12:50:51;0.041897379106682
07/10/2016 12:50:52;0.052602436323367
07/10/2016 12:50:53;0.043097083794758
07/10/2016 12:50:54;0.046142488002953
07/10/2016 12:50:55;0.042451088962717
07/10/2016 12:50:56;0.039590254706534
07/10/2016 12:50:57;0.040697674418605
07/10/2016 12:50:58;0.057124400147656
07/10/2016 12:50:59;0.041435954226652
07/10/2016 12:51:00;0.048449612403101
07/10/2016 12:51:01;0.040328534514581
07/10/2016 12:51:02;0.054540420819491
07/10/2016 12:51:03;0.04937246216316
07/10/2016 12:51:04;0.055740125507567
07/10/2016 12:51:05;0.053894425987449
07/10/2016 12:51:06;0.051771871539313
07/10/2016 12:51:07;0.051679586563308
07/10/2016 12:51:08;0.051771871539313
07/10/2016 12:51:09;0.053340716131414
07/10/2016 12:51:10;0.055832410483573
07/10/2016 12:51:11;0.046050203026947
07/10/2016 12:51:12;0.063399778516058
07/10/2016 12:51:13;0.05140273163529
07/10/2016 12:51:14;0.067644887412329
07/10/2016 12:51:15;0.057862679955703
07/10/2016 12:51:16;0.057862679955703
07/10/2016 12:51:17;0.054448135843485
07/10/2016 12:51:18;0.067644887412329
07/10/2016 12:51:19;0.060262089331857
07/10/2016 12:51:20;0.063676633444075
07/10/2016 12:51:21;0.056201550387597
07/10/2016 12:51:22;0.062384643779993
07/10/2016 12:51:23;0.06469176818014
07/10/2016 12:51:24;0.05749354005168
07/10/2016 12:51:25;0.060169804355851
07/10/2016 12:51:26;0.063030638612034
07/10/2016 12:51:27;0.05906238464378
07/10/2016 12:51:28;0.057216685123662
07/10/2016 12:51:29;0.052879291251384
07/10/2016 12:51:30;0.055186415651532
07/10/2016 12:51:31;0.059246954595792
07/10/2016 12:51:32;0.063307493540052
07/10/2016 12:51:33;0.063399778516058
07/10/2016 12:51:34;0.076319675156885
07/10/2016 12:51:35;0.073551125876707
07/10/2016 12:51:36;0.067275747508306
07/10/2016 12:51:37;0.068014027316353
07/10/2016 12:51:38;0.074381690660761
07/10/2016 12:51:39;0.061000369139904
07/10/2016 12:51:40;0.062938353636028
07/10/2016 12:51:41;0.073643410852713
07/10/2016 12:51:42;0.0687523071244
07/10/2016 12:51:43;0.0687523071244
07/10/2016 12:51:44;0.065060908084164
07/10/2016 12:51:45;0.064784053156146
07/10/2016 12:51:46;0.054817275747508
07/10/2016 12:51:47;0.055924695459579
07/10/2016 12:51:48;0.073920265780731
07/10/2016 12:51:49;0.062200073827981
07/10/2016 12:51:50;0.072628276116648
07/10/2016 12:51:51;0.058508674787745
07/10/2016 12:51:52;0.060169804355851
07/10/2016 12:51:53;0.041435954226652
07/10/2016 12:51:54;0.057308970099668
07/10/2016 12:51:55;0.066537467700258
07/10/2016 12:51:56;0.059431524547804
07/10/2016 12:51:57;0.062938353636028
07/10/2016 12:51:58;0.05906238464378
07/10/2016 12:51:59;0.058508674787745
07/10/2016 12:52:00;0.056386120339609
07/10/2016 12:52:01;0.049741602067184
07/10/2016 12:52:02;0.053525286083426
07/10/2016 12:52:03;0.054448135843485
07/10/2016 12:52:04;0.066260612772241
07/10/2016 12:52:05;0.054632705795497
07/10/2016 12:52:06;0.064599483204134
07/10/2016 12:52:07;0.065060908084164
07/10/2016 12:52:08;0.070413436692507
07/10/2016 12:52:09;0.068014027316353
07/10/2016 12:52:10;0.066352897748247
07/10/2016 12:52:11;0.070228866740495
07/10/2016 12:52:12;0.069582871908453
07/10/2016 12:52:13;0.069952011812477
07/10/2016 12:52:14;0.071151716500554
07/10/2016 12:52:15;0.070598006644518
07/10/2016 12:52:16;0.069767441860465
07/10/2016 12:52:17;0.071797711332595
07/10/2016 12:52:18;0.07530454042082
07/10/2016 12:52:19;0.07281284606866
07/10/2016 12:52:20;0.080564784053156
07/10/2016 12:52:21;0.079272794389074
07/10/2016 12:52:22;0.062753783684016
07/10/2016 12:52:23;0.06672203765227
07/10/2016 12:52:24;0.076596530084902
07/10/2016 12:52:25;0.07124400147656
07/10/2016 12:52:26;0.076781100036914
07/10/2016 12:52:27;0.074658545588778
07/10/2016 12:52:28;0.069490586932447
07/10/2016 12:52:29;0.072905131044666
07/10/2016 12:52:30;0.078811369509044
07/10/2016 12:52:31;0.079918789221115
07/10/2016 12:52:32;0.078811369509044
07/10/2016 12:52:33;0.081395348837209
07/10/2016 12:52:34;0.076596530084902
07/10/2016 12:52:35;0.07281284606866
07/10/2016 12:52:36;0.07484311554079
07/10/2016 12:52:37;0.070136581764489
07/10/2016 12:52:38;0.073735695828719
07/10/2016 12:52:39;0.069398301956442
07/10/2016 12:52:40;0.079088224437062
07/10/2016 12:52:41;0.07687338501292
07/10/2016 12:52:42;0.078349944629014
07/10/2016 12:52:43;0.075581395348837
07/10/2016 12:52:44;0.077980804724991
07/10/2016 12:52:45;0.074566260612772
07/10/2016 12:52:46;0.069490586932447
07/10/2016 12:52:47;0.067644887412329
07/10/2016 12:52:48;0.072074566260613
07/10/2016 12:52:49;0.071428571428572
07/10/2016 12:52:50;0.066814322628276
07/10/2016 12:52:51;0.066906607604282
07/10/2016 12:52:52;0.072443706164636
07/10/2016 12:52:53;0.071797711332595
07/10/2016 12:52:54;0.069582871908453
07/10/2016 12:52:55;0.067368032484312
07/10/2016 12:52:56;0.067644887412329
07/10/2016 12:52:57;0.065983757844223
07/10/2016 12:52:58;0.067921742340347
07/10/2016 12:52:59;0.066814322628276
07/10/2016 12:53:00;0.065060908084164
07/10/2016 12:53:01;0.062292358803987
07/10/2016 12:53:02;0.066906607604282
07/10/2016 12:53:03;0.069582871908453
07/10/2016 12:53:04;0.068844592100406
07/10/2016 12:53:05;0.063215208564046
07/10/2016 12:53:06;0.06155407899594
07/10/2016 12:53:07;0.063030638612034
07/10/2016 12:53:08;0.068475452196383
07/10/2016 12:53:09;0.068660022148394
07/10/2016 12:53:10;0.066445182724253
07/10/2016 12:53:11;0.065706902916205
07/10/2016 12:53:12;0.065430047988188
07/10/2016 12:53:13;0.063953488372093
07/10/2016 12:53:14;0.071059431524548
07/10/2016 12:53:15;0.065430047988188
07/10/2016 12:53:16;0.066076042820229
07/10/2016 12:53:17;0.068844592100406
07/10/2016 12:53:18;0.063861203396087
07/10/2016 12:53:19;0.063215208564046
07/10/2016 12:53:20;0.068660022148394
07/10/2016 12:53:21;0.063030638612034
07/10/2016 12:53:22;0.065799187892211
07/10/2016 12:53:23;0.06469176818014
07/10/2016 12:53:24;0.06672203765227
07/10/2016 12:53:25;0.066998892580288
07/10/2016 12:53:26;0.066814322628276
07/10/2016 12:53:27;0.067368032484312
07/10/2016 12:53:28;0.063676633444075
07/10/2016 12:53:29;0.064414913252123
07/10/2016 12:53:30;0.065337763012182
07/10/2016 12:53:31;0.066537467700258
07/10/2016 12:53:32;0.063953488372093
07/10/2016 12:53:33;0.063399778516058
07/10/2016 12:53:34;0.069306016980436
07/10/2016 12:53:35;0.068475452196383
07/10/2016 12:53:36;0.061830933923957
07/10/2016 12:53:37;0.06312292358804
07/10/2016 12:53:38;0.068844592100406
07/10/2016 12:53:39;0.062569213732005
07/10/2016 12:53:40;0.065522332964194
07/10/2016 12:53:41;0.063676633444075
07/10/2016 12:53:42;0.070136581764489
07/10/2016 12:53:43;0.069859726836471
07/10/2016 12:53:44;0.067460317460318
07/10/2016 12:53:45;0.064230343300111
07/10/2016 12:53:46;0.069306016980436
07/10/2016 12:53:47;0.067644887412329
07/10/2016 12:53:48;0.072905131044666
07/10/2016 12:53:49;0.070598006644518
07/10/2016 12:53:50;0.07124400147656
07/10/2016 12:53:51;0.067737172388335
07/10/2016 12:53:52;0.063953488372093
07/10/2016 12:53:53;0.064599483204134
07/10/2016 12:53:54;0.064876338132152
07/10/2016 12:53:55;0.066352897748247
07/10/2016 12:53:56;0.067275747508306
07/10/2016 12:53:57;0.063768918420081
07/10/2016 12:53:58;0.063584348468069
07/10/2016 12:53:59;0.060538944259875
07/10/2016 12:54:00;0.060908084163898
07/10/2016 12:54:01;0.059339239571798
07/10/2016 12:54:02;0.060538944259875
07/10/2016 12:54:03;0.058970099667774
07/10/2016 12:54:04;0.062476928755999
07/10/2016 12:54:05;0.060446659283869
07/10/2016 12:54:06;0.059800664451827
07/10/2016 12:54:07;0.058231819859727
07/10/2016 12:54:08;0.05703211517165
07/10/2016 12:54:09;0.05703211517165
07/10/2016 12:54:10;0.057678110003691
07/10/2016 12:54:11;0.058508674787745
07/10/2016 12:54:12;0.060262089331857
07/10/2016 12:54:13;0.060169804355851
07/10/2016 12:54:14;0.059616094499816
07/10/2016 12:54:15;0.059708379475821
07/10/2016 12:54:16;0.061369509043928
07/10/2016 12:54:17;0.058508674787745
07/10/2016 12:54:18;0.059246954595792
07/10/2016 12:54:19;0.057216685123662
07/10/2016 12:54:20;0.052141011443337
07/10/2016 12:54:21;0.054355850867479
07/10/2016 12:54:22;0.055186415651532
07/10/2016 12:54:23;0.060077519379845
07/10/2016 12:54:24;0.053248431155408
07/10/2016 12:54:25;0.051956441491325
07/10/2016 12:54:26;0.04891103728313
07/10/2016 12:54:27;0.053709856035438
07/10/2016 12:54:28;0.052602436323367
07/10/2016 12:54:29;0.051771871539313
07/10/2016 12:54:30;0.057770394979697
07/10/2016 12:54:31;0.051310446659284
07/10/2016 12:54:32;0.049833887043189
07/10/2016 12:54:33;0.046327057954965
07/10/2016 12:54:34;0.049464747139166
07/10/2016 12:54:35;0.054078995939461
07/10/2016 12:54:36;0.051956441491325
07/10/2016 12:54:37;0.052602436323367
07/10/2016 12:54:38;0.053986710963455
07/10/2016 12:54:39;0.051587301587302
07/10/2016 12:54:40;0.050110741971207
07/10/2016 12:54:41;0.04734219269103
07/10/2016 12:54:42;0.037375415282392
07/10/2016 12:54:43;0.036452565522333
07/10/2016 12:54:44;0.037006275378368
07/10/2016 12:54:45;0.039313399778516
07/10/2016 12:54:46;0.033407161314138
07/10/2016 12:54:47;0.044389073458841
07/10/2016 12:54:48;0.046696197858989
07/10/2016 12:54:49;0.045127353266888
07/10/2016 12:54:50;0.044758213362865
07/10/2016 12:54:51;0.034606866002215
07/10/2016 12:54:52;0.037744555186416
07/10/2016 12:54:53;0.034606866002215
07/10/2016 12:54:54;0.039590254706534
07/10/2016 12:54:55;0.033499446290144
07/10/2016 12:54:56;0.025655223329642
07/10/2016 12:54:57;0.027593207825766
07/10/2016 12:54:58;0.02796234772979
07/10/2016 12:54:59;0.027039497969731
07/10/2016 12:55:00;0.027316352897748
07/10/2016 12:55:01;0.027870062753784
07/10/2016 12:55:02;0.028608342561831
07/10/2016 12:55:03;0.036637135474345
07/10/2016 12:55:04;0.034422296050203
07/10/2016 12:55:05;0.032115171650055
07/10/2016 12:55:06;0.032668881506091
07/10/2016 12:55:07;0.023994093761536
07/10/2016 12:55:08;0.025839793281654
07/10/2016 12:55:09;0.027039497969731
07/10/2016 12:55:10;0.026578073089701
07/10/2016 12:55:11;0.026670358065707
07/10/2016 12:55:12;0.024916943521595
07/10/2016 12:55:13;0.0234403839055
07/10/2016 12:55:14;0.022886674049465
07/10/2016 12:55:15;0.011166482096715
07/10/2016 12:55:16;0.008859357696567
07/10/2016 12:55:17;0.013381321520856
07/10/2016 12:55:18;0.010612772240679
07/10/2016 12:55:19;0.009320782576597
07/10/2016 12:55:20;0.01218161683278
07/10/2016 12:55:21;0.006921373200443
07/10/2016 12:55:22;0.008490217792543
07/10/2016 12:55:23;0.010705057216685
07/10/2016 12:55:24;0.014396456256921
07/10/2016 12:55:25;0.012550756736803
07/10/2016 12:55:26;0.011812476928756
07/10/2016 12:55:27;0.010059062384644
07/10/2016 12:55:28;0.015411590992986
07/10/2016 12:55:29;0.009136212624585
07/10/2016 12:55:30;0.016888150609081
07/10/2016 12:55:31;0.014027316352898
07/10/2016 12:55:32;0.020487264673311
07/10/2016 12:55:33;0.012089331856774
07/10/2016 12:55:34;0.016703580657069
07/10/2016 12:55:35;0.009966777408638
07/10/2016 12:55:36;0.014581026208933
07/10/2016 12:55:37;0.009966777408638
07/10/2016 12:55:38;0.01015134736065
07/10/2016 12:55:39;0.008305647840532
07/10/2016 12:55:40;0.016795865633075
07/10/2016 12:55:41;0.006736803248431
07/10/2016 12:55:42;0.010059062384644
07/10/2016 12:55:43;0.006552233296419
07/10/2016 12:55:44;0.008305647840532
07/10/2016 12:55:45;0.007844222960502
07/10/2016 12:55:46;0.010428202288667
07/10/2016 12:55:47;0.007382798080473
07/10/2016 12:55:48;0.010612772240679
07/10/2016 12:55:49;0.008028792912514
07/10/2016 12:55:50;0.009874492432632
07/10/2016 12:55:51;0.005537098560354
07/10/2016 12:55:52;0.00765965300849
07/10/2016 12:55:53;0.006829088224437
07/10/2016 12:55:54;0.008951642672573
07/10/2016 12:55:55;0.010335917312662
07/10/2016 12:55:56;0.006736803248431
07/10/2016 12:55:57;0.007475083056478
07/10/2016 12:55:58;0.008305647840532
07/10/2016 12:55:59;0.009320782576597
07/10/2016 12:56:00;0.009597637504614
07/10/2016 12:56:01;0.007290513104467
07/10/2016 12:56:02;0.010243632336656
07/10/2016 12:56:03;0.011812476928756
07/10/2016 12:56:04;0.010889627168697
07/10/2016 12:56:05;0.012089331856774
07/10/2016 12:56:06;0.007567368032484
07/10/2016 12:56:07;0.008490217792543
07/10/2016 12:56:08;0.01172019195275
07/10/2016 12:56:09;0.011627906976744
07/10/2016 12:56:10;0.010705057216685
07/10/2016 12:56:11;0.010428202288667
07/10/2016 12:56:12;0.008028792912514
07/10/2016 12:56:13;0.007936507936508
07/10/2016 12:56:14;0.005352528608343
07/10/2016 12:56:15;0.00609080841639
07/10/2016 12:56:16;0.009782207456626
07/10/2016 12:56:17;0.009320782576597
07/10/2016 12:56:18;0.011443337024732
07/10/2016 12:56:19;0.009413067552602
07/10/2016 12:56:20;0.011627906976744
07/10/2016 12:56:21;0.010243632336656
07/10/2016 12:56:22;0.008582502768549
07/10/2016 12:56:23;0.008674787744555
07/10/2016 12:56:24;0.007198228128461
07/10/2016 12:56:25;0.00609080841639
07/10/2016 12:56:26;0.009413067552602
07/10/2016 12:56:27;0.010428202288667
07/10/2016 12:56:28;0.011997046880768
07/10/2016 12:56:29;0.003506829088224
07/10/2016 12:56:30;0.005998523440384
07/10/2016 12:56:31;0.005260243632337
07/10/2016 12:56:32;0.010520487264673
07/10/2016 12:56:33;0.00968992248062
07/10/2016 12:56:34;0.006736803248431
07/10/2016 12:56:35;0.007013658176449
07/10/2016 12:56:36;0.007290513104467
07/10/2016 12:56:37;0.005998523440384
07/10/2016 12:56:38;0.006367663344408
07/10/2016 12:56:39;0.007290513104467
07/10/2016 12:56:40;0.008582502768549
07/10/2016 12:56:41;0.005352528608343
07/10/2016 12:56:42;0.005444813584348
07/10/2016 12:56:43;0.00562938353636
07/10/2016 12:56:44;0.009597637504614
07/10/2016 12:56:45;0.005906238464378
07/10/2016 12:56:46;0.006736803248431
07/10/2016 12:56:47;0.006275378368402
07/10/2016 12:56:48;0.008305647840532
07/10/2016 12:56:49;0.006183093392396
07/10/2016 12:56:50;0.005813953488372
07/10/2016 12:56:51;0.003783684016242
07/10/2016 12:56:52;0.003414544112219
07/10/2016 12:56:53;0.002953119232189
07/10/2016 12:56:54;0.004798818752307
07/10/2016 12:56:55;0.00406053894426
07/10/2016 12:56:56;0.002307124400148
07/10/2016 12:56:57;0.002583979328165
07/10/2016 12:56:58;0.002676264304171
07/10/2016 12:56:59;0.001753414544112
07/10/2016 12:57:00;0.001937984496124
07/10/2016 12:57:01;0.000738279808047
07/10/2016 12:57:02;0.002307124400148
07/10/2016 12:57:03;0.001661129568106
07/10/2016 12:57:04;0.002491694352159
07/10/2016 12:57:05;0.00046142488003
07/10/2016 12:57:06;0.001107419712071
07/10/2016 12:57:07;0.000922849760059
07/10/2016 12:57:08;0.001476559616095
07/10/2016 12:57:09;0.000553709856035
07/10/2016 12:57:10;0
07/10/2016 12:57:11;0
07/10/2016 12:57:12;9.22849760059062E-05
07/10/2016 12:57:13;0.000369139904024
07/10/2016 12:57:14;0.000553709856035
07/10/2016 12:57:15;0.000184569952012
07/10/2016 12:57:16;0.000184569952012
07/10/2016 12:57:17;0.000276854928018
07/10/2016 12:57:18;0
07/10/2016 12:57:19;0
07/10/2016 12:57:20;0
07/10/2016 12:57:21;0
07/10/2016 12:57:22;0
07/10/2016 12:57:23;0
