datetime;value
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:00;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:01;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:02;0.0
06/10/2016 14:06:03;0.0
06/10/2016 14:06:03;0.0
06/10/2016 14:06:03;0.0
06/10/2016 14:06:03;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;0.0
06/10/2016 14:06:04;1.0
06/10/2016 14:06:05;1.0
06/10/2016 14:06:05;1.0
06/10/2016 14:06:05;2.0
06/10/2016 14:06:05;2.0
06/10/2016 14:06:05;2.0
06/10/2016 14:06:05;2.0
06/10/2016 14:06:06;1.0
06/10/2016 14:06:06;1.0
06/10/2016 14:06:06;0.0
06/10/2016 14:06:06;1.0
06/10/2016 14:06:06;0.0
06/10/2016 14:06:06;0.0
06/10/2016 14:06:06;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:07;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:08;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:09;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:10;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:11;0.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:12;0.0
06/10/2016 14:06:12;1.0
06/10/2016 14:06:13;1.0
06/10/2016 14:06:13;0.0
06/10/2016 14:06:13;0.0
06/10/2016 14:06:13;0.0
06/10/2016 14:06:13;0.0
06/10/2016 14:06:13;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:14;0.0
06/10/2016 14:06:15;0.0
06/10/2016 14:06:15;0.0
06/10/2016 14:06:15;0.0
06/10/2016 14:06:15;0.0
06/10/2016 14:06:15;1.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:16;2.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:16;1.0
06/10/2016 14:06:17;2.0
06/10/2016 14:06:17;2.0
06/10/2016 14:06:17;2.0
06/10/2016 14:06:17;2.0
06/10/2016 14:06:17;2.0
06/10/2016 14:06:17;1.0
06/10/2016 14:06:18;1.0
06/10/2016 14:06:18;1.0
06/10/2016 14:06:18;2.0
06/10/2016 14:06:18;2.0
06/10/2016 14:06:18;1.0
06/10/2016 14:06:18;1.0
06/10/2016 14:06:18;2.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:19;2.0
06/10/2016 14:06:19;1.0
06/10/2016 14:06:20;1.0
06/10/2016 14:06:20;1.0
06/10/2016 14:06:20;1.0
06/10/2016 14:06:20;1.0
06/10/2016 14:06:20;1.0
06/10/2016 14:06:20;0.0
06/10/2016 14:06:21;1.0
06/10/2016 14:06:21;1.0
06/10/2016 14:06:21;1.0
06/10/2016 14:06:21;1.0
06/10/2016 14:06:21;0.0
06/10/2016 14:06:21;0.0
06/10/2016 14:06:21;0.0
06/10/2016 14:06:22;0.0
06/10/2016 14:06:22;1.0
06/10/2016 14:06:22;1.0
06/10/2016 14:06:22;1.0
06/10/2016 14:06:22;0.0
06/10/2016 14:06:22;1.0
06/10/2016 14:06:22;0.0
06/10/2016 14:06:23;0.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:23;1.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:24;2.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:24;1.0
06/10/2016 14:06:25;1.0
06/10/2016 14:06:25;1.0
06/10/2016 14:06:25;1.0
06/10/2016 14:06:25;1.0
06/10/2016 14:06:25;2.0
06/10/2016 14:06:25;1.0
06/10/2016 14:06:26;1.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:26;0.0
06/10/2016 14:06:27;1.0
06/10/2016 14:06:27;1.0
06/10/2016 14:06:27;1.0
06/10/2016 14:06:27;1.0
06/10/2016 14:06:27;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:28;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:29;1.0
06/10/2016 14:06:30;1.0
06/10/2016 14:06:30;1.0
06/10/2016 14:06:30;1.0
06/10/2016 14:06:30;1.0
06/10/2016 14:06:30;0.0
06/10/2016 14:06:30;0.0
06/10/2016 14:06:30;0.0
06/10/2016 14:06:31;0.0
06/10/2016 14:06:31;0.0
