datetime;value
07/10/2016 11:08:32;0.0
07/10/2016 11:08:33;0.0
07/10/2016 11:08:34;0.0
07/10/2016 11:08:35;0.0
07/10/2016 11:08:36;0.0
07/10/2016 11:08:37;0.0
07/10/2016 11:08:38;0.0
07/10/2016 11:08:39;0.0
07/10/2016 11:08:40;0.0
07/10/2016 11:08:41;0.0
07/10/2016 11:08:42;0.0
07/10/2016 11:08:43;0.0
07/10/2016 11:08:44;0.0
07/10/2016 11:08:45;0.0
07/10/2016 11:08:46;0.0
07/10/2016 11:08:47;0.0
07/10/2016 11:08:48;0.0
07/10/2016 11:08:49;0.0
07/10/2016 11:08:50;0.0
07/10/2016 11:08:51;0.0
07/10/2016 11:08:52;0.0
07/10/2016 11:08:53;0.0
07/10/2016 11:08:54;0.0
07/10/2016 11:08:55;0.0
07/10/2016 11:08:56;0.0
07/10/2016 11:08:57;0.0
07/10/2016 11:08:58;0.0
07/10/2016 11:08:59;0.0
07/10/2016 11:09:00;0.0
07/10/2016 11:09:01;0.0
07/10/2016 11:09:02;0.0
07/10/2016 11:09:03;0.0
07/10/2016 11:09:04;0.0
07/10/2016 11:09:05;0.0
07/10/2016 11:09:06;0.0
07/10/2016 11:09:07;0.0
07/10/2016 11:09:08;0.0
07/10/2016 11:09:09;0.0
07/10/2016 11:09:10;0.0
07/10/2016 11:09:11;0.0
07/10/2016 11:09:12;0.0
07/10/2016 11:09:13;0.0
07/10/2016 11:09:14;0.0
07/10/2016 11:09:15;0.0
07/10/2016 11:09:16;0.0
07/10/2016 11:09:17;0.0
07/10/2016 11:09:18;0.0
07/10/2016 11:09:19;0.0
07/10/2016 11:09:20;0.0
07/10/2016 11:09:21;0.0
07/10/2016 11:09:22;0.0
07/10/2016 11:09:23;0.0
07/10/2016 11:09:24;0.0
07/10/2016 11:09:25;0.0
07/10/2016 11:09:26;0.0
07/10/2016 11:09:27;0.0
07/10/2016 11:09:28;0.0
07/10/2016 11:09:29;0.0
07/10/2016 11:09:30;0.0
07/10/2016 11:09:31;0.0
07/10/2016 11:09:32;0.0
07/10/2016 11:09:33;0.0
07/10/2016 11:09:34;0.0
07/10/2016 11:09:35;0.0
07/10/2016 11:09:36;0.0
07/10/2016 11:09:37;0.0
07/10/2016 11:09:38;0.0
07/10/2016 11:09:39;0.0
07/10/2016 11:09:40;0.0
07/10/2016 11:09:41;0.0
07/10/2016 11:09:42;0.0
07/10/2016 11:09:43;0.0
07/10/2016 11:09:44;0.0
07/10/2016 11:09:45;0.0
07/10/2016 11:09:46;0.0
07/10/2016 11:09:47;0.0
07/10/2016 11:09:48;0.0
07/10/2016 11:09:49;0.0
07/10/2016 11:09:50;0.0
07/10/2016 11:09:51;0.0
07/10/2016 11:09:52;0.0
07/10/2016 11:09:53;0.0
07/10/2016 11:09:54;0.0
07/10/2016 11:09:55;0.0
07/10/2016 11:09:56;0.0
07/10/2016 11:09:57;0.0
07/10/2016 11:09:58;0.0
07/10/2016 11:09:59;0.0
07/10/2016 11:10:00;0.0
07/10/2016 11:10:01;0.0
07/10/2016 11:10:02;0.0
07/10/2016 11:10:03;0.0
07/10/2016 11:10:04;0.0
07/10/2016 11:10:05;0.0
07/10/2016 11:10:06;0.0
07/10/2016 11:10:07;0.0
07/10/2016 11:10:08;0.0
07/10/2016 11:10:09;0.0
07/10/2016 11:10:10;0.0
07/10/2016 11:10:11;0.0
07/10/2016 11:10:12;0.0
07/10/2016 11:10:13;0.0
07/10/2016 11:10:14;0.0
07/10/2016 11:10:15;0.0
07/10/2016 11:10:16;0.0
07/10/2016 11:10:17;0.0
07/10/2016 11:10:18;0.0
07/10/2016 11:10:19;0.0
07/10/2016 11:10:20;0.0
07/10/2016 11:10:21;0.0
07/10/2016 11:10:22;0.0
07/10/2016 11:10:23;0.0
07/10/2016 11:10:24;0.0
07/10/2016 11:10:25;0.0
07/10/2016 11:10:26;0.0
07/10/2016 11:10:27;0.0
07/10/2016 11:10:28;0.0
07/10/2016 11:10:29;0.0
07/10/2016 11:10:30;0.0
07/10/2016 11:10:31;0.0
07/10/2016 11:10:32;0.0
07/10/2016 11:10:33;0.0
07/10/2016 11:10:34;0.0
07/10/2016 11:10:35;0.0
07/10/2016 11:10:36;0.0
07/10/2016 11:10:37;0.0
07/10/2016 11:10:38;0.0
07/10/2016 11:10:39;0.0
07/10/2016 11:10:40;0.0
07/10/2016 11:10:41;0.0
07/10/2016 11:10:42;0.0
07/10/2016 11:10:43;0.0
07/10/2016 11:10:44;0.0
07/10/2016 11:10:45;0.0
07/10/2016 11:10:46;0.0
07/10/2016 11:10:47;0.0
07/10/2016 11:10:48;0.0
07/10/2016 11:10:49;0.0
07/10/2016 11:10:50;0.0
07/10/2016 11:10:51;0.0
07/10/2016 11:10:52;0.0
07/10/2016 11:10:53;0.0
07/10/2016 11:10:54;0.0
07/10/2016 11:10:55;0.0
07/10/2016 11:10:56;0.0
07/10/2016 11:10:57;0.0
07/10/2016 11:10:58;0.0
07/10/2016 11:10:59;0.0
07/10/2016 11:11:00;0.0
07/10/2016 11:11:01;0.0
07/10/2016 11:11:02;0.0
07/10/2016 11:11:03;0.0
07/10/2016 11:11:04;0.0
07/10/2016 11:11:05;0.0
07/10/2016 11:11:06;0.0
07/10/2016 11:11:07;0.0
07/10/2016 11:11:08;0.0
07/10/2016 11:11:09;0.0
07/10/2016 11:11:10;0.0
07/10/2016 11:11:11;0.0
07/10/2016 11:11:12;0.0
07/10/2016 11:11:13;0.0
07/10/2016 11:11:14;0.0
07/10/2016 11:11:15;0.0
07/10/2016 11:11:16;0.0
07/10/2016 11:11:17;0.0
07/10/2016 11:11:18;0.0
07/10/2016 11:11:19;0.0
07/10/2016 11:11:20;0.0
07/10/2016 11:11:21;0.0
07/10/2016 11:11:22;0.0
07/10/2016 11:11:23;0.0
07/10/2016 11:11:24;0.0
07/10/2016 11:11:25;0.0
07/10/2016 11:11:26;0.0
07/10/2016 11:11:27;0.0
07/10/2016 11:11:28;0.0
07/10/2016 11:11:29;0.0
07/10/2016 11:11:30;0.0
07/10/2016 11:11:31;0.0
07/10/2016 11:11:32;0.0
07/10/2016 11:11:33;0.0
07/10/2016 11:11:34;0.0
07/10/2016 11:11:35;0.0
07/10/2016 11:11:36;0.0
07/10/2016 11:11:37;0.0
07/10/2016 11:11:38;0.0
07/10/2016 11:11:39;0.0
07/10/2016 11:11:40;0.0
07/10/2016 11:11:41;0.0
07/10/2016 11:11:42;0.0
07/10/2016 11:11:43;0.0
07/10/2016 11:11:44;0.0
07/10/2016 11:11:45;0.0
07/10/2016 11:11:46;0.0
07/10/2016 11:11:47;0.0
07/10/2016 11:11:48;0.0
07/10/2016 11:11:49;0.0
07/10/2016 11:11:50;0.0
07/10/2016 11:11:51;0.0
07/10/2016 11:11:52;0.0
07/10/2016 11:11:53;0.0
07/10/2016 11:11:54;0.0
07/10/2016 11:11:55;0.0
07/10/2016 11:11:56;0.0
07/10/2016 11:11:57;0.0
07/10/2016 11:11:58;0.0
07/10/2016 11:11:59;0.0
07/10/2016 11:12:00;0.0
07/10/2016 11:12:01;0.0
07/10/2016 11:12:02;0.0
07/10/2016 11:12:03;0.0
07/10/2016 11:12:04;0.0
07/10/2016 11:12:05;0.0
07/10/2016 11:12:06;0.0
07/10/2016 11:12:07;0.0
07/10/2016 11:12:08;0.0
07/10/2016 11:12:09;0.0
07/10/2016 11:12:10;0.0
07/10/2016 11:12:11;0.0
07/10/2016 11:12:12;0.0
07/10/2016 11:12:13;0.0
07/10/2016 11:12:14;0.0
07/10/2016 11:12:15;0.0
07/10/2016 11:12:16;0.0
07/10/2016 11:12:17;0.0
07/10/2016 11:12:18;0.0
07/10/2016 11:12:19;0.0
07/10/2016 11:12:20;0.0
07/10/2016 11:12:21;0.0
07/10/2016 11:12:22;0.0
07/10/2016 11:12:23;0.0
07/10/2016 11:12:24;0.0
07/10/2016 11:12:25;0.0
07/10/2016 11:12:26;0.0
07/10/2016 11:12:27;0.0
07/10/2016 11:12:28;0.0
07/10/2016 11:12:29;0.0
07/10/2016 11:12:30;0.0
07/10/2016 11:12:31;0.0
07/10/2016 11:12:32;0.0
07/10/2016 11:12:33;0.0
07/10/2016 11:12:34;0.0
07/10/2016 11:12:35;0.0
07/10/2016 11:12:36;0.0
07/10/2016 11:12:37;0.0
07/10/2016 11:12:38;0.0
07/10/2016 11:12:39;0.0
07/10/2016 11:12:40;0.0
07/10/2016 11:12:41;0.0
07/10/2016 11:12:42;0.0
07/10/2016 11:12:43;0.0
07/10/2016 11:12:44;0.0
07/10/2016 11:12:45;0.0
07/10/2016 11:12:46;0.0
07/10/2016 11:12:47;0.0
07/10/2016 11:12:48;0.0
07/10/2016 11:12:49;0.0
07/10/2016 11:12:50;0.0
07/10/2016 11:12:51;0.0
07/10/2016 11:12:52;0.0
07/10/2016 11:12:53;0.0
07/10/2016 11:12:54;0.0
07/10/2016 11:12:55;0.0
07/10/2016 11:12:56;0.0
07/10/2016 11:12:57;0.0
07/10/2016 11:12:58;0.0
07/10/2016 11:12:59;0.0
07/10/2016 11:13:00;0.0
07/10/2016 11:13:01;0.0
07/10/2016 11:13:02;0.0
07/10/2016 11:13:03;0.0
07/10/2016 11:13:04;0.0
07/10/2016 11:13:05;0.0
07/10/2016 11:13:06;0.0
07/10/2016 11:13:07;0.0
07/10/2016 11:13:08;0.0
07/10/2016 11:13:09;0.0
07/10/2016 11:13:10;0.0
07/10/2016 11:13:11;0.0
07/10/2016 11:13:12;0.0
07/10/2016 11:13:13;0.0
07/10/2016 11:13:14;0.0
07/10/2016 11:13:15;0.0
07/10/2016 11:13:16;0.0
07/10/2016 11:13:17;0.0
07/10/2016 11:13:18;0.0
07/10/2016 11:13:19;0.0
07/10/2016 11:13:20;0.0
07/10/2016 11:13:21;0.0
07/10/2016 11:13:22;0.0
07/10/2016 11:13:23;0.0
07/10/2016 11:13:24;0.0
07/10/2016 11:13:25;0.0
07/10/2016 11:13:26;0.0
07/10/2016 11:13:27;0.0
07/10/2016 11:13:28;0.0
07/10/2016 11:13:29;0.0
07/10/2016 11:13:30;0.0
07/10/2016 11:13:31;0.0
07/10/2016 11:13:32;0.0
07/10/2016 11:13:33;0.0
07/10/2016 11:13:34;0.0
07/10/2016 11:13:35;0.0
07/10/2016 11:13:36;0.0
07/10/2016 11:13:37;0.0
07/10/2016 11:13:38;0.0
07/10/2016 11:13:39;0.0
07/10/2016 11:13:40;0.0
07/10/2016 11:13:41;0.0
07/10/2016 11:13:42;0.0
07/10/2016 11:13:43;0.0
07/10/2016 11:13:44;0.0
07/10/2016 11:13:45;0.0
07/10/2016 11:13:46;0.0
07/10/2016 11:13:47;0.0
07/10/2016 11:13:48;0.0
07/10/2016 11:13:49;0.0
07/10/2016 11:13:50;0.0
07/10/2016 11:13:51;0.0
07/10/2016 11:13:52;0.0
07/10/2016 11:13:53;0.0
07/10/2016 11:13:54;0.0
